precio,expensas,metros,ambientes,banos,barrio,comuna
259000.0,0,114.0,5.0,1.0,VILLA GRAL. MITRE,11
985700.0,0,142.0,4.0,2.0,PALERMO,14
82000.0,124855,40.0,1.0,1.0,SAN CRISTOBAL,3
84000.0,199900,42.0,2.0,1.0,SAN TELMO,1
170000.0,335000,75.0,4.0,3.0,CABALLITO,6
287000.0,400000,105.0,4.0,2.0,RECOLETA,2
69900.0,138000,34.0,1.0,1.0,ALMAGRO,5
170000.0,0,86.0,4.0,1.0,CABALLITO,6
420000.0,0,290.0,4.0,3.0,VILLA DEVOTO,11
720000.0,0,448.0,7.0,4.0,VILLA DEVOTO,11
280000.0,396600,87.0,3.0,2.0,RECOLETA,2
180000.0,357000,105.0,3.0,2.0,COLEGIALES,13
108000.0,0,72.0,3.0,1.0,VILLA DEL PARQUE,11
205000.0,150000,75.0,3.0,1.0,PALERMO,14
355000.0,470000,117.0,3.0,2.0,BELGRANO,13
265000.0,370000,112.0,4.0,2.0,BELGRANO,13
138000.0,190000,75.0,3.0,2.0,ALMAGRO,5
128000.0,0,36.0,1.0,1.0,PALERMO,14
255000.0,340000,95.0,2.0,2.0,BELGRANO,13
325000.0,417000,124.0,4.0,2.0,RECOLETA,2
330000.0,690000,76.0,3.0,2.0,NUÑEZ,13
649000.0,1442000,222.0,6.0,4.0,BELGRANO,13
180000.0,160000,69.0,3.0,1.0,PALERMO,14
100975.0,0,35.0,1.0,1.0,BELGRANO,13
119000.0,160000,55.0,2.0,1.0,VILLA LURO,10
199062.0,0,57.0,2.0,1.0,PALERMO,14
282800.0,0,101.0,4.0,2.0,VILLA CRESPO,15
185000.0,0,66.0,3.0,1.0,CABALLITO,6
163048.0,0,59.0,2.0,1.0,PALERMO,14
189900.0,0,35.0,1.0,1.0,PUERTO MADERO,1
64000.0,80000,28.0,1.0,1.0,PALERMO,14
129000.0,0,49.0,2.0,1.0,COLEGIALES,13
550000.0,510000,92.0,3.0,2.0,PALERMO,14
219946.0,0,53.0,2.0,1.0,NUÑEZ,13
151738.0,0,47.0,2.0,1.0,PALERMO,14
170632.0,0,54.0,2.0,1.0,BELGRANO,13
840000.0,1200000,155.0,4.0,2.0,BELGRANO,13
244600.0,0,63.0,2.0,1.0,CABALLITO,6
450000.0,480000,123.0,4.0,2.0,PALERMO,14
340000.0,0,225.0,5.0,2.0,BOEDO,5
700000.0,0,235.0,1.0,1.0,PALERMO,14
250000.0,0,222.0,3.0,2.0,VILLA URQUIZA,12
99000.0,250000,31.0,1.0,1.0,PALERMO,14
239000.0,0,106.0,4.0,2.0,PALERMO,14
350000.0,0,376.0,4.0,2.0,VILLA PUEYRREDON,12
228000.0,375000,53.0,2.0,2.0,PALERMO,14
139000.0,180000,38.0,1.0,1.0,BELGRANO,13
95000.0,288000,54.0,4.0,1.0,BALVANERA,3
399000.0,674000,170.0,4.0,3.0,PALERMO,14
245000.0,0,91.0,3.0,2.0,CABALLITO,6
295000.0,300000,112.0,4.0,3.0,RECOLETA,2
461874.0,0,116.0,4.0,2.0,PALERMO,14
105000.0,99000,56.0,3.0,1.0,COLEGIALES,13
130000.0,370000,100.0,3.0,2.0,SAN TELMO,1
195000.0,0,49.0,2.0,2.0,PALERMO,14
460000.0,260000,187.0,4.0,2.0,RECOLETA,2
75000.0,107849,27.0,2.0,1.0,BELGRANO,13
135000.0,190000,61.0,3.0,1.0,BELGRANO,13
153000.0,140000,64.0,2.0,2.0,BELGRANO,13
900000.0,0,500.0,7.0,4.0,RECOLETA,2
119000.0,0,44.0,2.0,1.0,VILLA DEVOTO,11
350000.0,0,224.0,6.0,3.0,COLEGIALES,13
130000.0,300000,67.0,3.0,2.0,SAN NICOLAS,1
360000.0,300000,67.0,2.0,1.0,PUERTO MADERO,1
250000.0,0,82.0,3.0,2.0,CABALLITO,6
98120.0,0,36.0,1.0,1.0,BALVANERA,3
385000.0,381000,298.0,8.0,3.0,RECOLETA,2
320000.0,974000,137.0,3.0,2.0,RECOLETA,2
155000.0,200000,52.0,3.0,1.0,PALERMO,14
195000.0,300000,70.0,3.0,2.0,PALERMO,14
179000.0,315000,42.0,2.0,1.0,PALERMO,14
113000.0,200000,62.0,1.0,1.0,MONSERRAT,1
242000.0,200000,90.0,3.0,1.0,FLORES,7
200000.0,0,60.0,2.0,2.0,CABALLITO,6
2100000.0,0,495.0,6.0,3.0,BELGRANO,13
382000.0,0,450.0,6.0,6.0,MATADEROS,9
630000.0,730000,297.0,10.0,2.0,RETIRO,1
125000.0,0,99.0,3.0,1.0,VILLA DEL PARQUE,11
166000.0,0,73.0,3.0,2.0,VILLA LURO,10
104275.0,10000,43.0,1.0,1.0,MONSERRAT,1
110000.0,240000,57.0,3.0,1.0,SAN NICOLAS,1
360000.0,780000,250.0,5.0,3.0,SAN NICOLAS,1
148000.0,392000,50.0,2.0,1.0,BELGRANO,13
370000.0,900000,234.0,6.0,3.0,BELGRANO,13
195000.0,0,56.0,2.0,1.0,PALERMO,14
175000.0,0,88.0,4.0,1.0,VILLA CRESPO,15
139000.0,0,150.0,3.0,1.0,LINIERS,9
190000.0,186000,206.0,2.0,2.0,BALVANERA,3
185000.0,200000,49.0,2.0,1.0,NUÑEZ,13
83000.0,0,27.0,1.0,1.0,NUÑEZ,13
284520.0,398600,52.0,2.0,1.0,PUERTO MADERO,1
119900.0,136000,51.0,1.0,1.0,VILLA URQUIZA,12
317000.0,351000,133.0,5.0,3.0,BELGRANO,13
80270.0,0,35.0,1.0,1.0,SAAVEDRA,12
208000.0,0,46.0,2.0,1.0,BELGRANO,13
330000.0,0,214.0,5.0,2.0,PARQUE CHAS,15
130000.0,185000,58.0,3.0,1.0,RECOLETA,2
210000.0,280000,184.0,4.0,3.0,FLORES,7
145600.0,0,52.0,2.0,1.0,VILLA URQUIZA,12
720000.0,1289810,295.0,6.0,3.0,RECOLETA,2
330000.0,600000,123.0,4.0,3.0,RECOLETA,2
153600.0,0,52.0,2.0,1.0,CABALLITO,6
155000.0,0,74.0,3.0,1.0,VILLA URQUIZA,12
179000.0,230000,57.0,2.0,1.0,PALERMO,14
980000.0,1000000,298.0,6.0,3.0,RECOLETA,2
192000.0,0,65.0,2.0,1.0,VILLA URQUIZA,12
1090000.0,1100000,149.0,4.0,3.0,NUÑEZ,13
183000.0,0,55.0,2.0,1.0,VILLA ORTUZAR,15
122000.0,120000,45.0,2.0,1.0,VILLA URQUIZA,12
203463.0,0,52.0,2.0,1.0,PALERMO,14
164500.0,325000,139.0,5.0,2.0,SAN CRISTOBAL,3
180000.0,0,61.0,2.0,1.0,CABALLITO,6
133000.0,377000,123.0,4.0,1.0,MONSERRAT,1
399000.0,460000,137.0,4.0,3.0,PALERMO,14
325500.0,0,144.0,3.0,1.0,CABALLITO,6
2300000.0,0,360.0,5.0,5.0,NUÑEZ,13
145000.0,150000,55.0,2.0,1.0,SAAVEDRA,12
90000.0,173000,51.0,3.0,1.0,SAN TELMO,1
189000.0,200000,105.0,5.0,1.0,VILLA CRESPO,15
176000.0,0,49.0,2.0,1.0,ALMAGRO,5
109500.0,110000,49.0,3.0,2.0,BALVANERA,3
199000.0,250000,105.0,4.0,2.0,MONSERRAT,1
195000.0,0,114.0,3.0,2.0,VILLA CRESPO,15
430000.0,500000,78.0,3.0,2.0,PALERMO,14
82000.0,145000,38.0,2.0,1.0,PARQUE CHACABUCO,7
189000.0,250000,86.0,5.0,1.0,PALERMO,14
244928.0,0,70.0,2.0,1.0,PALERMO,14
209800.0,90000,76.0,3.0,1.0,SAAVEDRA,12
138800.0,0,48.0,2.0,1.0,BELGRANO,13
860000.0,1300000,149.0,3.0,4.0,PUERTO MADERO,1
110000.0,205000,93.0,3.0,1.0,FLORESTA,10
185000.0,417000,73.0,3.0,2.0,COLEGIALES,13
278000.0,360000,84.0,2.0,1.0,BELGRANO,13
200000.0,180000,36.0,1.0,1.0,SAN NICOLAS,1
126000.0,421000,86.0,4.0,2.0,BALVANERA,3
59000.0,84000,26.0,1.0,1.0,VILLA PUEYRREDON,12
119629.0,0,34.0,1.0,1.0,RECOLETA,2
249000.0,435000,135.0,4.0,3.0,BELGRANO,13
100000.0,60000,46.0,2.0,1.0,VILLA DEL PARQUE,11
173000.0,210000,76.0,3.0,1.0,RECOLETA,2
430973.0,450000,103.0,4.0,2.0,PALERMO,14
200500.0,0,100.0,3.0,2.0,VILLA DEL PARQUE,11
175000.0,190000,62.0,2.0,1.0,BELGRANO,13
230000.0,0,88.0,4.0,2.0,FLORES,7
82000.0,90000,30.0,1.0,1.0,VILLA CRESPO,15
156000.0,0,66.0,2.0,1.0,BELGRANO,13
540000.0,885000,129.0,3.0,2.0,PUERTO MADERO,1
179900.0,200000,115.0,4.0,2.0,PALERMO,14
475000.0,810000,102.0,3.0,2.0,VILLA URQUIZA,12
2500000.0,1200000,377.0,9.0,3.0,PALERMO,14
600000.0,0,154.0,4.0,4.0,PALERMO,14
79000.0,0,83.0,2.0,1.0,PARQUE AVELLANEDA,9
828287.0,0,133.0,3.0,2.0,NUÑEZ,13
190000.0,50000,70.0,3.0,2.0,PALERMO,14
237000.0,25000,150.0,4.0,2.0,NUÑEZ,13
420000.0,130000,105.0,3.0,2.0,VILLA DEVOTO,11
348000.0,0,144.0,5.0,4.0,PARQUE CHAS,15
245491.0,0,47.0,1.0,1.0,PUERTO MADERO,1
90000.0,69000,38.0,2.0,1.0,VILLA CRESPO,15
228000.0,243000,72.0,4.0,1.0,BELGRANO,13
368000.0,0,220.0,3.0,2.0,SAAVEDRA,12
235000.0,280000,67.0,3.0,1.0,NUÑEZ,13
130000.0,170000,55.0,2.0,1.0,BELGRANO,13
1032650.0,0,208.0,4.0,3.0,BELGRANO,13
110000.0,0,83.0,3.0,2.0,FLORESTA,10
180000.0,0,180.0,4.0,2.0,BARRACAS,4
286000.0,352000,81.0,3.0,2.0,PALERMO,14
77000.0,0,37.0,1.0,1.0,BOEDO,5
254000.0,0,96.0,3.0,2.0,CABALLITO,6
195000.0,320000,72.0,2.0,1.0,PALERMO,14
179000.0,179000,46.0,2.0,2.0,PALERMO,14
255000.0,0,119.0,5.0,3.0,BELGRANO,13
325000.0,444000,147.0,4.0,2.0,PALERMO,14
280000.0,435000,103.0,4.0,1.0,RECOLETA,2
292300.0,0,94.0,3.0,2.0,BELGRANO,13
65000.0,144000,32.0,1.0,1.0,RECOLETA,2
65000.0,0,33.0,1.0,1.0,RECOLETA,2
262000.0,90000,71.0,3.0,2.0,VILLA DEL PARQUE,11
98000.0,27000,49.0,3.0,1.0,CABALLITO,6
98000.0,120000,30.0,1.0,1.0,PALERMO,14
265000.0,300000,119.0,4.0,1.0,RECOLETA,2
620000.0,240000,189.0,5.0,2.0,PALERMO,14
176000.0,0,73.0,3.0,1.0,BELGRANO,13
920000.0,0,325.0,5.0,4.0,BELGRANO,13
74900.0,0,31.0,1.0,1.0,LINIERS,9
640000.0,1,111.0,3.0,2.0,NUÑEZ,13
258000.0,0,85.0,2.0,1.0,SAN TELMO,1
195000.0,150000,79.0,3.0,1.0,RECOLETA,2
90000.0,112500,34.0,1.0,1.0,NUÑEZ,13
680000.0,1340000,255.0,4.0,2.0,RECOLETA,2
130000.0,398949,43.0,1.0,1.0,BELGRANO,13
218000.0,0,104.0,5.0,2.0,ALMAGRO,5
655000.0,800000,116.0,3.0,3.0,PUERTO MADERO,1
148000.0,0,62.0,3.0,1.0,PARQUE CHAS,15
501300.0,11,146.0,3.0,2.0,PALERMO,14
199000.0,274447,109.0,4.0,2.0,ALMAGRO,5
68000.0,40000,43.0,2.0,1.0,SAN NICOLAS,1
155000.0,0,38.0,1.0,1.0,PALERMO,14
250000.0,0,209.0,4.0,1.0,VILLA SANTA RITA,11
89900.0,110000,40.0,2.0,1.0,VILLA CRESPO,15
132000.0,0,29.0,1.0,1.0,PALERMO,14
159000.0,279858,86.0,4.0,1.0,VILLA URQUIZA,12
119000.0,0,50.0,2.0,1.0,CABALLITO,6
280000.0,300000,70.0,2.0,2.0,PALERMO,14
790000.0,600000,265.0,7.0,3.0,PALERMO,14
215000.0,300000,110.0,4.0,2.0,CABALLITO,6
91000.0,0,25.0,1.0,1.0,BELGRANO,13
390000.0,0,167.0,3.0,1.0,SAAVEDRA,12
196000.0,0,220.0,5.0,2.0,MONTE CASTRO,10
93100.0,0,37.0,1.0,1.0,NUÑEZ,13
140000.0,0,103.0,5.0,1.0,SAN NICOLAS,1
118000.0,220000,41.0,1.0,1.0,RECOLETA,2
136000.0,0,44.0,1.0,1.0,BELGRANO,13
195000.0,0,88.0,4.0,2.0,VILLA ORTUZAR,15
279000.0,450000,132.0,4.0,3.0,BELGRANO,13
100000.0,1,50.0,2.0,1.0,BALVANERA,3
95000.0,120000,47.0,2.0,1.0,ALMAGRO,5
544200.0,0,101.0,3.0,2.0,PALERMO,14
89000.0,266000,29.0,1.0,1.0,PALERMO,14
175000.0,480000,73.0,2.0,1.0,PALERMO,14
113000.0,0,41.0,1.0,1.0,ALMAGRO,5
189000.0,100000,100.0,5.0,1.0,PATERNAL,15
82000.0,198000,36.0,2.0,1.0,PALERMO,14
250000.0,250000,80.0,4.0,1.0,PALERMO,14
120000.0,99000,57.0,1.0,1.0,VILLA ORTUZAR,15
230000.0,0,104.0,4.0,2.0,COLEGIALES,13
350000.0,280000,67.0,2.0,1.0,SAN TELMO,1
67000.0,0,34.0,1.0,1.0,PATERNAL,15
350000.0,3400,45.0,2.0,1.0,BELGRANO,13
85000.0,50000,37.0,2.0,1.0,COLEGIALES,13
228700.0,310000,54.0,1.0,1.0,PALERMO,14
610000.0,0,155.0,4.0,3.0,PALERMO,14
105000.0,0,68.0,4.0,1.0,VILLA SANTA RITA,11
109900.0,168000,53.0,3.0,1.0,CHACARITA,15
185000.0,0,54.0,2.0,1.0,PALERMO,14
75000.0,33000,42.0,1.0,1.0,SAAVEDRA,12
98500.0,0,43.0,1.0,1.0,VILLA DEVOTO,11
182000.0,0,58.0,3.0,1.0,VILLA URQUIZA,12
150000.0,0,77.0,3.0,1.0,VILLA PUEYRREDON,12
780000.0,1,300.0,4.0,2.0,PALERMO,14
160000.0,330000,41.0,2.0,1.0,NUÑEZ,13
89000.0,184000,45.0,3.0,1.0,CABALLITO,6
240000.0,550000,71.0,3.0,2.0,BELGRANO,13
290000.0,390000,127.0,4.0,2.0,CABALLITO,6
765000.0,0,185.0,4.0,3.0,PALERMO,14
390000.0,0,289.0,4.0,2.0,CABALLITO,6
355000.0,200000,116.0,4.0,2.0,CABALLITO,6
190000.0,220000,65.0,3.0,1.0,CABALLITO,6
112000.0,30000,47.0,3.0,2.0,VILLA CRESPO,15
1700000.0,1,425.0,7.0,5.0,BELGRANO,13
450000.0,510000,126.0,4.0,2.0,BELGRANO,13
850000.0,1050000,197.0,4.0,3.0,BELGRANO,13
140000.0,40000,94.0,5.0,1.0,VILLA URQUIZA,12
480000.0,0,109.0,2.0,1.0,RECOLETA,2
94000.0,160000,78.0,4.0,1.0,BALVANERA,3
59000.0,130000,43.0,2.0,1.0,MONSERRAT,1
1713358.0,0,225.0,4.0,2.0,PUERTO MADERO,1
350000.0,450000,90.0,3.0,2.0,PALERMO,14
200000.0,265000,63.0,2.0,1.0,PALERMO,14
700000.0,0,225.0,3.0,2.0,RECOLETA,2
260000.0,0,176.0,4.0,3.0,CABALLITO,6
415000.0,385000,110.0,3.0,1.0,PALERMO,14
310000.0,460000,102.0,4.0,2.0,PALERMO,14
259000.0,350000,74.0,3.0,1.0,VILLA URQUIZA,12
240000.0,0,104.0,2.0,2.0,PALERMO,14
59900.0,150000,29.0,1.0,1.0,PALERMO,14
720000.0,850000,195.0,6.0,3.0,PALERMO,14
185000.0,0,300.0,3.0,2.0,PARQUE AVELLANEDA,9
695000.0,980000,130.0,3.0,2.0,PUERTO MADERO,1
740000.0,800000,198.0,5.0,2.0,BELGRANO,13
505000.0,0,114.0,4.0,2.0,NUÑEZ,13
285000.0,220000,58.0,2.0,1.0,PUERTO MADERO,1
153000.0,0,56.0,2.0,1.0,VILLA CRESPO,15
149000.0,0,65.0,1.0,1.0,ALMAGRO,5
178000.0,200000,96.0,4.0,1.0,BELGRANO,13
780000.0,0,234.0,6.0,4.0,CABALLITO,6
180000.0,260000,116.0,3.0,1.0,VILLA DEL PARQUE,11
180000.0,0,78.0,3.0,2.0,VILLA PUEYRREDON,12
120000.0,140000,47.0,3.0,1.0,SAN TELMO,1
305000.0,790000,137.0,4.0,3.0,RECOLETA,2
115000.0,40000,54.0,2.0,1.0,BALVANERA,3
279000.0,500000,86.0,4.0,2.0,BELGRANO,13
259000.0,380000,96.0,3.0,2.0,RETIRO,1
325000.0,0,116.0,4.0,2.0,VILLA DEL PARQUE,11
89000.0,180000,45.0,2.0,1.0,AGRONOMIA,15
378000.0,385000,133.0,3.0,2.0,PALERMO,14
80000.0,216,52.0,3.0,1.0,SAN NICOLAS,1
98700.0,0,42.0,2.0,1.0,SAN CRISTOBAL,3
450000.0,0,169.0,4.0,1.0,PALERMO,14
73000.0,161894,31.0,1.0,1.0,ALMAGRO,5
169000.0,300000,74.0,2.0,1.0,BELGRANO,13
82000.0,98000,80.0,3.0,1.0,FLORES,7
235000.0,0,75.0,2.0,1.0,COLEGIALES,13
795000.0,1280000,268.0,5.0,3.0,BELGRANO,13
89000.0,0,50.0,2.0,1.0,CONSTITUCION,1
98000.0,0,28.0,1.0,1.0,BELGRANO,13
188000.0,450000,97.0,4.0,3.0,RECOLETA,2
180000.0,120000,60.0,3.0,1.0,RECOLETA,2
480000.0,0,70.0,2.0,1.0,PUERTO MADERO,1
215000.0,390000,111.0,4.0,1.0,CABALLITO,6
150000.0,0,52.0,2.0,1.0,ALMAGRO,5
152000.0,270000,118.0,3.0,2.0,VILLA DEL PARQUE,11
262000.0,0,84.0,3.0,2.0,MATADEROS,9
230000.0,0,79.0,3.0,2.0,CABALLITO,6
860000.0,800000,115.0,3.0,2.0,BELGRANO,13
270000.0,460000,50.0,2.0,1.0,PALERMO,14
181000.0,0,112.0,3.0,2.0,ALMAGRO,5
500000.0,16506,437.0,6.0,2.0,SAN NICOLAS,1
260500.0,0,91.0,3.0,2.0,VILLA URQUIZA,12
537697.0,0,144.0,4.0,2.0,COLEGIALES,13
75000.0,120000,48.0,2.0,1.0,RETIRO,1
108000.0,183332,49.0,3.0,1.0,SAN TELMO,1
118000.0,206770,89.0,3.0,2.0,CABALLITO,6
76000.0,0,46.0,3.0,1.0,BOEDO,5
285000.0,257000,156.0,4.0,1.0,BELGRANO,13
85000.0,80000,44.0,2.0,1.0,LINIERS,9
390000.0,1100000,140.0,4.0,3.0,VILLA DEL PARQUE,11
225000.0,410000,83.0,3.0,2.0,BELGRANO,13
158000.0,106900,58.0,3.0,1.0,CABALLITO,6
169750.0,0,52.0,2.0,1.0,BELGRANO,13
105000.0,178000,37.0,1.0,1.0,BELGRANO,13
189000.0,0,143.0,3.0,2.0,PARQUE AVELLANEDA,9
139000.0,300000,40.0,2.0,1.0,COLEGIALES,13
94900.0,52000,63.0,3.0,1.0,CONSTITUCION,1
500000.0,500000,90.0,3.0,2.0,PALERMO,14
390000.0,0,460.0,8.0,4.0,PATERNAL,15
459000.0,700000,157.0,4.0,3.0,RETIRO,1
62000.0,115000,39.0,2.0,1.0,BARRACAS,4
430000.0,550000,197.0,5.0,3.0,RECOLETA,2
1500000.0,1500000,165.0,4.0,2.0,PALERMO,14
529000.0,1,108.0,3.0,2.0,PALERMO,14
292383.0,0,76.0,2.0,1.0,PALERMO,14
103400.0,0,47.0,1.0,1.0,MONSERRAT,1
190000.0,180000,49.0,2.0,1.0,BELGRANO,13
90000.0,0,40.0,1.0,1.0,MONSERRAT,1
189000.0,225880,48.0,2.0,1.0,BELGRANO,13
980000.0,575000,266.0,4.0,3.0,PALERMO,14
136000.0,150000,57.0,3.0,1.0,RECOLETA,2
2300000.0,1,360.0,5.0,5.0,NUÑEZ,13
140000.0,0,55.0,1.0,1.0,RECOLETA,2
85000.0,130000,49.0,3.0,1.0,CABALLITO,6
134400.0,0,40.0,2.0,1.0,PALERMO,14
230000.0,0,59.0,3.0,1.0,VILLA DEVOTO,11
105000.0,82300,39.0,2.0,1.0,CABALLITO,6
249000.0,187000,82.0,3.0,2.0,PARQUE CHACABUCO,7
320000.0,440000,99.0,4.0,2.0,CABALLITO,6
179800.0,300000,80.0,2.0,1.0,CHACARITA,15
246000.0,0,72.0,2.0,1.0,BELGRANO,13
430000.0,316121,157.0,5.0,3.0,PALERMO,14
985700.0,0,141.0,4.0,2.0,PALERMO,14
62000.0,0,33.0,1.0,1.0,CABALLITO,6
109200.0,0,52.0,2.0,1.0,VILLA DEL PARQUE,11
680000.0,1305000,175.0,4.0,2.0,RECOLETA,2
112000.0,215000,54.0,3.0,1.0,VILLA PUEYRREDON,12
185000.0,200000,49.0,2.0,1.0,NUÑEZ,13
287500.0,0,75.0,2.0,1.0,BELGRANO,13
120300.0,0,31.0,1.0,1.0,PALERMO,14
420000.0,351000,175.0,5.0,2.0,RECOLETA,2
122000.0,87500,31.0,1.0,1.0,NUÑEZ,13
103000.0,0,37.0,2.0,1.0,VILLA URQUIZA,12
120000.0,290000,71.0,3.0,1.0,CHACARITA,15
160000.0,280000,40.0,2.0,1.0,PALERMO,14
125000.0,265000,76.0,3.0,1.0,SAN NICOLAS,1
88000.0,185000,35.0,1.0,1.0,CHACARITA,15
295000.0,360000,101.0,4.0,1.0,RECOLETA,2
195000.0,230000,80.0,3.0,1.0,NUÑEZ,13
365000.0,690000,155.0,5.0,3.0,RECOLETA,2
475000.0,0,135.0,3.0,2.0,PALERMO,14
1050000.0,900000,150.0,3.0,2.0,PUERTO MADERO,1
550000.0,390000,126.0,3.0,2.0,BELGRANO,13
502422.0,0,137.0,4.0,4.0,BELGRANO,13
123000.0,0,39.0,1.0,1.0,PALERMO,14
137000.0,256761,80.0,2.0,1.0,RECOLETA,2
265000.0,0,91.0,2.0,1.0,BELGRANO,13
225641.0,0,55.0,2.0,1.0,PALERMO,14
298000.0,80000,85.0,3.0,2.0,VILLA DEL PARQUE,11
598000.0,685500,265.0,5.0,3.0,RECOLETA,2
89000.0,150000,36.0,2.0,1.0,NUÑEZ,13
110000.0,0,36.0,1.0,1.0,BELGRANO,13
550000.0,815000,92.0,2.0,1.0,RECOLETA,2
225000.0,368000,53.0,3.0,2.0,PALERMO,14
419000.0,850000,146.0,4.0,2.0,RECOLETA,2
116537.0,134000,37.0,1.0,1.0,PALERMO,14
211600.0,0,64.0,3.0,1.0,PALERMO,14
175000.0,422000,100.0,4.0,3.0,RECOLETA,2
450000.0,1000000,117.0,4.0,3.0,RECOLETA,2
118000.0,249300,36.0,1.0,1.0,VILLA URQUIZA,12
398000.0,524000,82.0,3.0,2.0,CABALLITO,6
160000.0,0,74.0,3.0,1.0,VILLA DEVOTO,11
270000.0,400000,118.0,3.0,2.0,RECOLETA,2
91976.0,0,35.0,1.0,1.0,CHACARITA,15
139500.0,300000,27.0,1.0,1.0,BELGRANO,13
197000.0,78900,81.0,3.0,1.0,CHACARITA,15
84000.0,85000,40.0,2.0,1.0,RECOLETA,2
260000.0,523000,120.0,4.0,2.0,BELGRANO,13
579000.0,999000,273.0,5.0,3.0,CABALLITO,6
164955.0,0,69.0,1.0,1.0,PALERMO,14
422839.0,0,130.0,4.0,2.0,NUÑEZ,13
103000.0,50000,43.0,1.0,1.0,VILLA DEVOTO,11
119000.0,1,39.0,1.0,1.0,PALERMO,14
79000.0,190000,33.0,2.0,1.0,BELGRANO,13
360000.0,580000,100.0,4.0,2.0,CABALLITO,6
76500.0,110000,60.0,3.0,1.0,SAN TELMO,1
190000.0,0,120.0,4.0,1.0,MONTE CASTRO,10
148500.0,214000,77.0,4.0,1.0,ALMAGRO,5
190000.0,248000,57.0,2.0,2.0,COLEGIALES,13
298000.0,0,167.0,2.0,2.0,VILLA CRESPO,15
62000.0,60000,30.0,1.0,1.0,MONTE CASTRO,10
79900.0,0,33.0,1.0,1.0,PARQUE PATRICIOS,4
170000.0,125000,78.0,4.0,1.0,BELGRANO,13
109000.0,170000,43.0,2.0,1.0,BOEDO,5
79500.0,98000,59.0,1.0,1.0,PARQUE CHACABUCO,7
187796.0,0,90.0,3.0,2.0,VILLA CRESPO,15
297000.0,467000,85.0,3.0,2.0,PALERMO,14
335000.0,750000,163.0,3.0,3.0,NUÑEZ,13
205000.0,1,69.0,2.0,2.0,BELGRANO,13
640900.0,0,118.0,4.0,2.0,PALERMO,14
73000.0,60000,36.0,1.0,1.0,VILLA DEL PARQUE,11
75000.0,0,33.0,1.0,1.0,SAN TELMO,1
135000.0,60000,55.0,2.0,2.0,VILLA PUEYRREDON,12
193000.0,268000,139.0,5.0,2.0,CABALLITO,6
102800.0,120000,43.0,1.0,1.0,ALMAGRO,5
240000.0,300000,68.0,2.0,1.0,PALERMO,14
120000.0,61000,40.0,1.0,1.0,PALERMO,14
220000.0,760000,210.0,3.0,3.0,SAN NICOLAS,1
715000.0,800000,130.0,3.0,2.0,PUERTO MADERO,1
230000.0,325000,58.0,2.0,1.0,PUERTO MADERO,1
292900.0,0,87.0,3.0,1.0,NUÑEZ,13
55000.0,107000,32.0,2.0,1.0,BALVANERA,3
711951.0,0,269.0,4.0,2.0,PALERMO,14
80000.0,0,39.0,3.0,1.0,CABALLITO,6
95000.0,160000,30.0,2.0,1.0,PALERMO,14
55000.0,84000,27.0,1.0,1.0,PALERMO,14
139000.0,0,95.0,3.0,1.0,VILLA SANTA RITA,11
115000.0,0,57.0,2.0,1.0,FLORESTA,10
75500.0,150000,35.0,1.0,1.0,VILLA CRESPO,15
481500.0,0,137.0,4.0,2.0,VILLA DEVOTO,11
190000.0,85000,77.0,2.0,1.0,RECOLETA,2
63000.0,190000,33.0,1.0,1.0,SAN NICOLAS,1
140000.0,90000,80.0,3.0,2.0,VILLA DEVOTO,11
350000.0,546000,239.0,5.0,2.0,RECOLETA,2
310000.0,650000,125.0,4.0,2.0,RECOLETA,2
155000.0,300000,55.0,2.0,1.0,BELGRANO,13
68000.0,160000,30.0,1.0,1.0,RECOLETA,2
144000.0,0,64.0,3.0,2.0,PARQUE CHACABUCO,7
582300.0,0,101.0,3.0,2.0,PALERMO,14
1308001.0,0,253.0,4.0,4.0,BELGRANO,13
150000.0,73000,58.0,2.0,1.0,ALMAGRO,5
280000.0,0,278.0,5.0,2.0,VILLA CRESPO,15
330000.0,0,107.0,3.0,1.0,BELGRANO,13
328900.0,480000,115.0,4.0,2.0,BELGRANO,13
385000.0,500000,100.0,4.0,2.0,PALERMO,14
278000.0,585000,182.0,4.0,4.0,ALMAGRO,5
168000.0,0,87.0,3.0,1.0,VILLA DEL PARQUE,11
76000.0,156367,31.0,2.0,1.0,PALERMO,14
155000.0,0,59.0,3.0,1.0,COLEGIALES,13
360200.0,0,108.0,3.0,3.0,CABALLITO,6
400000.0,0,150.0,4.0,2.0,BELGRANO,13
216900.0,302300,40.0,2.0,1.0,PUERTO MADERO,1
215000.0,0,160.0,5.0,2.0,FLORES,7
470000.0,480000,393.0,5.0,3.0,SAN TELMO,1
219500.0,0,73.0,2.0,1.0,NUÑEZ,13
135000.0,215000,50.0,2.0,1.0,CABALLITO,6
280000.0,0,193.0,5.0,2.0,BELGRANO,13
143520.0,0,39.0,2.0,1.0,RECOLETA,2
120000.0,172000,66.0,3.0,1.0,VILLA DEVOTO,11
145000.0,0,47.0,2.0,1.0,PALERMO,14
125900.0,0,56.0,2.0,1.0,VILLA URQUIZA,12
112270.0,0,40.0,2.0,1.0,FLORESTA,10
840000.0,630000,155.0,4.0,2.0,PALERMO,14
128000.0,87000,42.0,1.0,1.0,PALERMO,14
260000.0,330000,106.0,4.0,2.0,BELGRANO,13
